,label,CNN-CV-0,CNN-CV-1,CNN-TF-0,CNN-TF-1,CNN-W2V-0,CNN-W2V-1,CNN-GLOVE-0,CNN-GLOVE-1,CNN-FAST-0,CNN-FAST-1
5005,0,0.49912736,0.49654964,0.5381879,0.46679795,0.74144125,0.26835617,0.48265433,0.5144867,0.43368256,0.54226524
5006,0,0.53684103,0.45857948,0.6330278,0.36746997,0.7571287,0.27723622,0.58607733,0.466331,0.68711066,0.3076368
5007,0,0.4981983,0.49769986,0.61239463,0.38818866,0.646187,0.3855835,0.53709894,0.47938836,0.4878707,0.4875832
5008,1,0.51514256,0.48086652,0.47022402,0.5384663,0.38767532,0.6544614,0.5371089,0.47974217,0.42868268,0.5626
5009,0,0.43282953,0.5638948,0.49663287,0.51025385,0.6498142,0.40674463,0.5162676,0.4503813,0.5336726,0.4254445
5010,0,0.51069957,0.48482543,0.6183785,0.38261655,0.56096566,0.4921297,0.56059885,0.44430047,0.5107383,0.46576762
5011,1,0.41439846,0.5822978,0.4568482,0.55213016,0.18523636,0.82711995,0.46750247,0.5288894,0.2351515,0.7609248
5012,0,0.4209965,0.5757975,0.4718871,0.53661066,0.5957162,0.43421438,0.50520223,0.4713553,0.36697242,0.6206653
5013,1,0.40155464,0.5954046,0.47586247,0.5324404,0.5885311,0.4817638,0.51910824,0.49937713,0.37174195,0.62845695
5014,1,0.48125026,0.51477087,0.6754862,0.32288882,0.4540525,0.5922585,0.5575901,0.49350744,0.38698027,0.6109125
5015,1,0.40135127,0.5956971,0.44528434,0.56458694,0.4867615,0.57624614,0.5552779,0.47047976,0.37444377,0.62293994
5016,1,0.3957945,0.60126495,0.46967882,0.5389628,0.21649626,0.77658653,0.5257414,0.44246686,0.3038717,0.6877378
5017,0,0.40824175,0.58825094,0.47645968,0.5317497,0.53172964,0.5005366,0.5513803,0.47719872,0.44889668,0.53303117
5018,0,0.5933715,0.40088165,0.6941296,0.30332547,0.63473654,0.48170307,0.59722424,0.42382193,0.67774785,0.29995024
5019,0,0.51913756,0.47628817,0.67437804,0.324216,0.77247906,0.25546038,0.5713789,0.45544592,0.55494595,0.45177668
5020,0,0.41074604,0.58610654,0.4518595,0.55758333,0.66165453,0.3599694,0.5471248,0.48074022,0.5524527,0.41775665
5021,0,0.41369006,0.5831269,0.50328135,0.503155,0.78827536,0.28268725,0.59025335,0.42969173,0.5569236,0.43170807
5022,0,0.45968285,0.5372645,0.60524243,0.3958481,0.41379616,0.587261,0.55307245,0.44877332,0.5333998,0.43516287
5023,1,0.3986823,0.5982874,0.4530858,0.5563763,0.34725392,0.6787889,0.5766775,0.48326632,0.45900822,0.5401311
5024,1,0.36754075,0.6302469,0.44061074,0.56951296,0.30455133,0.68465745,0.4911351,0.5088136,0.37979856,0.62373424
5025,0,0.4483929,0.5479648,0.50245136,0.5041856,0.7837355,0.23770458,0.57774246,0.47268605,0.5278014,0.4201588
5026,0,0.48101297,0.51475096,0.5554224,0.44806945,0.53708875,0.55833787,0.58294374,0.47714615,0.381742,0.60693085
5027,1,0.37355465,0.6243018,0.44736153,0.5623557,0.19821978,0.7739294,0.52351344,0.50763506,0.3288784,0.6414584
5028,1,0.40397245,0.5930345,0.4734804,0.53494185,0.23233321,0.767413,0.47910684,0.58472264,0.39240187,0.57792443
5029,1,0.42881703,0.5680151,0.5373994,0.46778557,0.64169264,0.40200013,0.54155487,0.44085425,0.5445249,0.44981617
5030,1,0.4149551,0.5817159,0.44894424,0.5605728,0.38028842,0.6095564,0.5042615,0.5327461,0.31353244,0.66524804
5031,0,0.4252218,0.57145745,0.592073,0.40976167,0.6172269,0.4324733,0.5445092,0.48429954,0.49381304,0.5007357
5032,0,0.47979602,0.51669085,0.51969844,0.48595855,0.6792016,0.3913637,0.5199704,0.4684867,0.65722036,0.3003257
5033,1,0.3900149,0.60715055,0.45577237,0.5536629,0.34502977,0.7116926,0.57892543,0.40227118,0.41976124,0.5781323
5034,1,0.43698612,0.559823,0.5506255,0.45379826,0.269723,0.74939406,0.5064723,0.5308134,0.39307496,0.57888716
5035,1,0.4197544,0.5770252,0.44899398,0.560592,0.31894648,0.683656,0.5083934,0.51284456,0.30394062,0.69391847
5036,1,0.41200274,0.58490676,0.49912703,0.5079856,0.26485687,0.76524603,0.5388785,0.46271595,0.48090225,0.49323526
5037,0,0.39860296,0.59844756,0.43792802,0.5721202,0.54991996,0.47562793,0.5111293,0.5105315,0.5053368,0.4805769
5038,1,0.3807496,0.6169171,0.47371662,0.5342612,0.33742285,0.70648074,0.53309953,0.48753926,0.3684911,0.6157759
5039,0,0.4533667,0.5433631,0.62286514,0.37775105,0.7434402,0.334329,0.5526614,0.433107,0.62250507,0.3669404
5040,0,0.40083852,0.59606373,0.5233173,0.48251727,0.5808875,0.41735172,0.54786235,0.47708237,0.47137204,0.5387158
5041,1,0.5144298,0.4808348,0.53098875,0.47412136,0.35442233,0.65102464,0.5288632,0.47785136,0.34711838,0.64371157
5042,1,0.45872784,0.53784263,0.5646852,0.43869382,0.35212958,0.6857946,0.5645779,0.53400147,0.30800036,0.6877703
5043,0,0.42174175,0.57505614,0.44193915,0.5680671,0.68052244,0.37420344,0.57723206,0.47505936,0.4591404,0.5248167
5044,0,0.5346499,0.4602673,0.6951349,0.30187926,0.80021155,0.25985128,0.53607804,0.46951875,0.61154985,0.3883372
5045,1,0.41760093,0.5792384,0.5213978,0.4838514,0.36993384,0.63494146,0.5506826,0.46301818,0.34539852,0.6496429
5046,1,0.39789566,0.599227,0.44779533,0.56186885,0.3494303,0.67493814,0.49969637,0.530376,0.40302056,0.5925975
5047,0,0.48628908,0.50974345,0.54465693,0.45970604,0.5659062,0.47981745,0.60589343,0.42755508,0.6367908,0.34048408
5048,1,0.40646088,0.5907692,0.5596491,0.44403994,0.43974102,0.58134335,0.54034656,0.4754235,0.4256422,0.56095743
5049,1,0.5068131,0.48910978,0.5073259,0.49919167,0.3820891,0.61620617,0.5631906,0.44359878,0.49864104,0.49700928
5050,0,0.39175215,0.6055977,0.46628547,0.5424803,0.58530414,0.51315904,0.5314838,0.49538377,0.54003537,0.42593148
5051,0,0.5130746,0.482751,0.5467311,0.45698366,0.5582535,0.47820085,0.5022332,0.5284798,0.43651396,0.57093066
5052,1,0.41476133,0.58197355,0.45175493,0.55748475,0.23892996,0.7833734,0.55868816,0.48288828,0.28916425,0.6937176
5053,0,0.5447171,0.45068476,0.62776834,0.3732819,0.51443547,0.49746606,0.5712792,0.49222198,0.6056212,0.36017773
5054,0,0.49427506,0.50151074,0.53597915,0.4681096,0.5284367,0.48791206,0.5475057,0.4761902,0.52058434,0.45964053
5055,1,0.424722,0.57206595,0.5081143,0.49830246,0.35839,0.6834712,0.60322803,0.45321053,0.3378268,0.65784925
5056,0,0.5781877,0.4160118,0.48913756,0.51844174,0.6908876,0.33221298,0.5729908,0.48149613,0.556775,0.4483199
5057,0,0.49563557,0.49970794,0.6149993,0.38613284,0.6989353,0.3470587,0.51598763,0.5105581,0.47271416,0.5340929
5058,1,0.4386881,0.55816543,0.46590465,0.5429818,0.46237814,0.5552927,0.54805356,0.47421628,0.36228263,0.6373124
5059,1,0.43513483,0.5613141,0.547402,0.45611855,0.312608,0.7282608,0.5392102,0.45559224,0.35273647,0.63643914
5060,0,0.4422826,0.554496,0.52960235,0.4754131,0.62515104,0.36275047,0.519362,0.47476107,0.43885353,0.5397887
5061,0,0.5323303,0.46320775,0.6417414,0.35770795,0.42436746,0.60262513,0.6130849,0.41837642,0.3921743,0.61376786
5062,1,0.40545565,0.59127986,0.47379157,0.5344287,0.36865255,0.6316265,0.5102933,0.4592946,0.4603214,0.5282076
5063,0,0.48756498,0.5082982,0.5919796,0.41036913,0.7013932,0.3045001,0.5693127,0.4130928,0.5173149,0.4636336
5064,0,0.4674093,0.52905625,0.60763985,0.39332306,0.52378285,0.5337209,0.571739,0.41305655,0.530638,0.43856648
5065,0,0.53960973,0.4553081,0.57710177,0.42590755,0.6863806,0.33688378,0.5069072,0.45983344,0.59228414,0.41474828
5066,0,0.50868,0.48715672,0.6456902,0.3538951,0.64768416,0.36795938,0.5221267,0.5213868,0.45017317,0.5694918
5067,1,0.39955315,0.59745955,0.52756417,0.47770914,0.40210482,0.5838454,0.5663083,0.4469271,0.42530113,0.58240867
5068,1,0.38679165,0.6105173,0.46028647,0.54921234,0.36259285,0.66324335,0.5000219,0.4877372,0.37113,0.607641
5069,0,0.4055903,0.5911055,0.5113496,0.49481335,0.7123789,0.35670418,0.5396288,0.49843737,0.47687864,0.5086741
5070,0,0.5234085,0.47213244,0.56367844,0.44014382,0.7765626,0.32751995,0.56905174,0.48267823,0.4475441,0.5168328
5071,1,0.42935598,0.5672016,0.50823975,0.49816963,0.55415976,0.50966966,0.62752235,0.42528775,0.35721833,0.60331666
5072,0,0.4698179,0.52657604,0.58641666,0.41598055,0.62273103,0.44214067,0.55653286,0.4371472,0.5177466,0.48986903
5073,0,0.39446768,0.6027416,0.43730953,0.5727664,0.68365514,0.3820485,0.46406916,0.51807606,0.44181085,0.5415265
5074,1,0.40672576,0.5900504,0.48210758,0.5257263,0.0870541,0.9179981,0.5330406,0.47017285,0.23254535,0.7603461
5075,0,0.46023697,0.5356981,0.46572363,0.54302806,0.7883762,0.25006092,0.5677863,0.45107815,0.42555326,0.5818044
5076,1,0.5053138,0.4906002,0.50704175,0.49938118,0.42397702,0.6189401,0.5800348,0.46136189,0.41896427,0.5535022
5077,1,0.4925416,0.50321704,0.57274514,0.43023694,0.48992804,0.534598,0.5751668,0.4052707,0.46093947,0.49882096
5078,0,0.60233104,0.39167464,0.6622365,0.33638278,0.8914229,0.17891148,0.5601476,0.48712882,0.60206956,0.37677437
5079,1,0.37934157,0.61836255,0.4368359,0.5731666,0.3130004,0.689886,0.5276184,0.49938497,0.4635121,0.53624046
5080,0,0.4385411,0.55820054,0.56257045,0.4407866,0.6552516,0.4235472,0.5374008,0.498231,0.5737896,0.43179274
5081,0,0.5815974,0.41314843,0.6218152,0.3781241,0.7752395,0.28663692,0.60523975,0.43684626,0.6894301,0.27002853
5082,1,0.3857632,0.61162317,0.48316792,0.5244829,0.15890795,0.8415735,0.4816475,0.5362017,0.29668766,0.7039888
5083,0,0.37697095,0.6208468,0.48749435,0.5200098,0.6928249,0.33952922,0.5499288,0.46991473,0.40962762,0.5758173
5084,0,0.53317386,0.4620872,0.62620014,0.3740915,0.7963293,0.23287052,0.5529381,0.45593834,0.4958623,0.4529974
5085,1,0.40514114,0.59178424,0.44623783,0.5636104,0.2628798,0.73425853,0.5711989,0.4394281,0.389219,0.60679513
5086,1,0.41919172,0.5775559,0.48376286,0.52376294,0.4898705,0.58068466,0.50033087,0.47893223,0.33472252,0.6655021
5087,0,0.43654457,0.56006545,0.48470202,0.52307886,0.69363016,0.36712193,0.5163983,0.5054233,0.42503273,0.5429141
5088,1,0.44654852,0.54998505,0.5128784,0.49321947,0.2943483,0.7207793,0.54108864,0.4769578,0.36757654,0.6468636
5089,0,0.5339594,0.46131876,0.6500834,0.3491732,0.84990084,0.19114146,0.54383934,0.43770653,0.53932595,0.45159474
5090,0,0.5050686,0.49018133,0.63262916,0.36724284,0.65575725,0.41177297,0.5875849,0.48057258,0.56330186,0.39871418
5091,1,0.42248908,0.5742556,0.45546877,0.5538954,0.2099064,0.79648876,0.4908837,0.5229866,0.3718335,0.6070336
5092,1,0.4396429,0.5568624,0.5222425,0.48291978,0.57933116,0.47784108,0.56722844,0.49296635,0.38635904,0.5907496
5093,0,0.49382484,0.50159425,0.49366292,0.5134559,0.67409027,0.3964756,0.59474087,0.49493065,0.5069134,0.47688302
5094,0,0.44930714,0.54719293,0.53289753,0.47237518,0.7090459,0.3655684,0.51335526,0.43931058,0.45693296,0.5230135
5095,0,0.40989983,0.5868826,0.44082284,0.5692119,0.6617605,0.37333977,0.54261714,0.51324195,0.55919534,0.43852153
5096,0,0.4449408,0.5517811,0.53573287,0.4690337,0.6831185,0.39192694,0.5669954,0.4821553,0.37542143,0.60297394
5097,0,0.39557543,0.60139495,0.50771827,0.4984885,0.69646746,0.35965225,0.52547324,0.47065678,0.40986663,0.5475062
5098,0,0.46509895,0.53129786,0.5335508,0.47116414,0.73713917,0.3167193,0.5278163,0.46464303,0.4329322,0.5470635
5099,0,0.48999652,0.5060396,0.5544137,0.44938353,0.531152,0.47500825,0.5245322,0.47127,0.43242767,0.5454731
5100,1,0.37874418,0.61895025,0.46693388,0.5414767,0.20160413,0.7918298,0.51736474,0.54587215,0.28315026,0.7035289
5101,0,0.42892098,0.5676287,0.5370808,0.4682566,0.8058568,0.23227438,0.578902,0.47209278,0.54842925,0.42672956
5102,1,0.38347682,0.6139924,0.44667047,0.5630659,0.32182834,0.6517652,0.47767618,0.5142335,0.3330961,0.63971317
5103,0,0.4517946,0.54453146,0.5497271,0.45421356,0.61356086,0.42984983,0.56204903,0.45026138,0.4532612,0.5408782
5104,0,0.4522815,0.5441742,0.51026446,0.49561659,0.54422855,0.4947743,0.64676464,0.434155,0.3436189,0.63032377
5105,0,0.4261042,0.57049096,0.4935167,0.5139779,0.664037,0.37505096,0.5499905,0.48618832,0.47455227,0.51974076
5106,0,0.48622724,0.50943726,0.4961037,0.5106534,0.8470174,0.22057801,0.5645781,0.48388204,0.39769194,0.5890249
5107,0,0.5883788,0.4061049,0.66712976,0.33088213,0.8894691,0.14378771,0.5314132,0.49818677,0.60292554,0.39140797
5108,0,0.47938037,0.5166646,0.5412764,0.4633095,0.7145091,0.33589742,0.57757795,0.4574219,0.53103155,0.4648178
5109,1,0.39759237,0.59954333,0.4638805,0.5449414,0.30525386,0.73981476,0.56570613,0.49773946,0.35057575,0.66265106
5110,1,0.4316747,0.56498945,0.54738355,0.456734,0.45448765,0.56347024,0.5867901,0.4497788,0.50295067,0.50245035
5111,1,0.4510222,0.5457323,0.52493286,0.48001766,0.30583745,0.69984174,0.5094348,0.43945655,0.48129892,0.5014521
5112,0,0.42857948,0.56809664,0.47566143,0.532596,0.739481,0.31909811,0.56606156,0.48458502,0.52123535,0.4809208
5113,0,0.451975,0.5446529,0.46376672,0.5454251,0.6576398,0.3411553,0.57593787,0.3698527,0.5340553,0.4524557
5114,0,0.4570954,0.5395135,0.52880543,0.47647822,0.6051086,0.43172133,0.5298565,0.49319518,0.40417942,0.57817227
5115,1,0.48216414,0.5138746,0.5114886,0.49464136,0.6147677,0.4571606,0.5195688,0.47365126,0.40914458,0.58509517
5116,0,0.44523704,0.55139065,0.504425,0.5025386,0.65694255,0.42467374,0.54969984,0.50265,0.42742008,0.5701152
5117,0,0.42975715,0.5669439,0.5633416,0.43977106,0.7093489,0.31903505,0.48923868,0.51981705,0.6109273,0.36573052
5118,0,0.4739873,0.52243847,0.51344806,0.492665,0.8267972,0.22662976,0.5638913,0.44349158,0.4829244,0.5298604
5119,0,0.47418627,0.52209616,0.53439903,0.47026822,0.8027911,0.22776711,0.4985922,0.48919293,0.5290841,0.47831708
5120,1,0.40391916,0.5930236,0.4811948,0.5268159,0.3821674,0.6670842,0.4987535,0.4980237,0.31084526,0.66715837
5121,0,0.4844582,0.51169914,0.56371784,0.43995026,0.767182,0.2713539,0.5610166,0.469137,0.4258351,0.55097145
5122,0,0.4260386,0.5705832,0.4670849,0.5416692,0.4490955,0.57757,0.5280205,0.517478,0.44900274,0.52033854
5123,1,0.39262122,0.6044945,0.46298194,0.5462593,0.43345216,0.66106147,0.55026346,0.44404924,0.40397465,0.5809156
5124,0,0.5766945,0.4183417,0.69599676,0.30164692,0.82175875,0.23872024,0.507629,0.4851864,0.6824515,0.30810267
5125,0,0.52083147,0.47456396,0.65216583,0.34706187,0.8027245,0.29312032,0.51047796,0.43414885,0.5096783,0.45311415
5126,0,0.41736695,0.57946163,0.48932818,0.5181518,0.72995955,0.33542287,0.55413145,0.4718514,0.49852854,0.48875278
5127,0,0.5996915,0.3949345,0.70676386,0.29004616,0.8407314,0.22270149,0.5509381,0.4277944,0.5622491,0.4232375
5128,1,0.43427947,0.56245756,0.5567841,0.44695553,0.5371912,0.5291489,0.520047,0.48347616,0.50185513,0.50431085
5129,0,0.3803553,0.6173414,0.44171515,0.56823695,0.54498726,0.4941743,0.5073216,0.47811875,0.35024926,0.6426597
5130,0,0.40164462,0.5952315,0.45615336,0.55300856,0.5737454,0.4646401,0.5157677,0.5505056,0.4711282,0.53091615
5131,0,0.4034331,0.5934855,0.5135339,0.49259883,0.8593947,0.2013379,0.5509776,0.47209215,0.58896375,0.40725386
5132,1,0.4230611,0.57354134,0.46898156,0.5400016,0.47041026,0.5593952,0.5885331,0.4823262,0.35980308,0.623274
5133,0,0.48650157,0.50967425,0.5503953,0.45359772,0.5561042,0.51688147,0.55534136,0.4928512,0.43646786,0.5621964
5134,1,0.53570056,0.45930207,0.54870814,0.45550552,0.6962031,0.4546488,0.5526326,0.4977745,0.52459234,0.44230562
5135,0,0.39261988,0.6046102,0.469545,0.5393459,0.7230351,0.34343326,0.5209524,0.48422655,0.59458303,0.37934357
5136,1,0.39856496,0.5983236,0.47335854,0.5347972,0.41085085,0.59472764,0.5267231,0.50266683,0.45503744,0.563468
5137,0,0.5079273,0.48777133,0.642351,0.35729596,0.7355434,0.31082344,0.5540347,0.4424768,0.5792819,0.39758682
5138,1,0.47337615,0.5227129,0.5228245,0.48303643,0.32543856,0.71222967,0.52757746,0.44644374,0.5156474,0.4785456
5139,1,0.40907153,0.5877978,0.45005226,0.55958253,0.43061215,0.5946779,0.5259687,0.4707729,0.46148744,0.524387
5140,1,0.41970366,0.57714367,0.48333734,0.52443075,0.44918638,0.5353152,0.51992035,0.47915128,0.46691367,0.5394583
5141,0,0.42862433,0.5682416,0.47425494,0.53372693,0.7294957,0.34704572,0.54388744,0.49846238,0.48272568,0.50484437
5142,1,0.45607328,0.5406734,0.5252484,0.48023337,0.52239823,0.5145784,0.4973915,0.5205649,0.44265616,0.54958487
5143,1,0.41508982,0.5817245,0.5612383,0.44216493,0.24744293,0.76033354,0.50324655,0.47692955,0.3394927,0.641001
5144,1,0.4159512,0.5808301,0.5168616,0.4886716,0.12957579,0.84189534,0.5085972,0.51175,0.33841354,0.64773655
5145,1,0.45834047,0.53790283,0.591197,0.41030943,0.2845498,0.7186262,0.5077249,0.5252594,0.34093663,0.65168506
5146,1,0.45664072,0.53978074,0.46600464,0.54265624,0.54341555,0.45015076,0.5083949,0.49333742,0.44204104,0.5401497
5147,0,0.44089824,0.5558018,0.55471945,0.44901833,0.6341933,0.40102127,0.57374716,0.45326424,0.60719097,0.35091308
5148,0,0.530539,0.46514738,0.5792263,0.4234625,0.67358756,0.34950367,0.5679108,0.4790287,0.48958018,0.5056268
5149,1,0.41691068,0.5796585,0.4811617,0.52699745,0.47924075,0.5705562,0.5409254,0.48943457,0.28536916,0.6996093
5150,0,0.6680853,0.32636118,0.67142314,0.32674342,0.7122624,0.3331537,0.56444407,0.4371431,0.49403268,0.49124995
5151,1,0.40815297,0.58870983,0.44745213,0.56225395,0.4562987,0.578756,0.60597193,0.4908557,0.28229767,0.71223277
5152,1,0.41403374,0.58276606,0.47877187,0.52884823,0.3453095,0.64322305,0.5355172,0.48772323,0.44578686,0.5360803
5153,0,0.5879857,0.4070571,0.583765,0.41822496,0.58580923,0.45869544,0.5987181,0.44633037,0.65542877,0.3604697
5154,1,0.39976653,0.59723514,0.4475529,0.5620526,0.24715427,0.8013893,0.50185907,0.50122947,0.27294958,0.71473575
5155,0,0.4420763,0.5544378,0.57648706,0.42631695,0.7672676,0.30089337,0.5107279,0.4536711,0.6837725,0.28489894
5156,0,0.45014924,0.54639727,0.60056883,0.40118334,0.70032823,0.36813936,0.5812841,0.43144426,0.45946667,0.53014845
5157,1,0.4172597,0.57941747,0.553689,0.44944802,0.35857475,0.6855284,0.54223895,0.44351363,0.44948164,0.500276
5158,0,0.46191373,0.5345222,0.5154444,0.49053687,0.66598135,0.33730036,0.57078314,0.4753732,0.47323582,0.5169316
5159,1,0.48191136,0.5140252,0.6497829,0.35130233,0.22191307,0.7976583,0.603883,0.4055777,0.41176707,0.5915902
5160,0,0.5110645,0.48449576,0.6066416,0.3952876,0.84877276,0.19719335,0.53390706,0.50081635,0.4329773,0.5594263
5161,1,0.39750814,0.5995721,0.4626731,0.54634684,0.3541457,0.6434028,0.5121035,0.49099478,0.42392147,0.5638242
5162,1,0.40743038,0.5893334,0.48404565,0.5238454,0.41818285,0.6098113,0.5701963,0.46713656,0.4263745,0.5577145
5163,0,0.5506083,0.44416857,0.6378807,0.3613731,0.6925321,0.383753,0.566206,0.46460754,0.69354,0.29534575
5164,0,0.46034387,0.5359763,0.49474302,0.512668,0.7665449,0.26564425,0.5477301,0.47972134,0.57711756,0.3763318
5165,0,0.43852836,0.5583376,0.5978217,0.40339255,0.76626766,0.27846438,0.5028659,0.5061094,0.48392767,0.5057795
5166,0,0.4922841,0.5034038,0.59149724,0.4095845,0.6764092,0.35461485,0.58822477,0.41970462,0.4322774,0.56288695
5167,0,0.5762686,0.41913253,0.6023415,0.39935273,0.61033255,0.41660374,0.5125727,0.4778154,0.5240781,0.4289828
5168,0,0.5940502,0.4009812,0.64202493,0.35782135,0.6111064,0.47213745,0.5667975,0.44043747,0.425128,0.5571476
5169,0,0.72413844,0.27028108,0.81078017,0.18289581,0.7988908,0.29147604,0.5553167,0.4492752,0.67663753,0.30618265
5170,0,0.4877496,0.50786257,0.5554447,0.44842517,0.5223267,0.5049832,0.5576918,0.4517393,0.5569128,0.41010284
5171,0,0.38474524,0.6126513,0.47481424,0.53338075,0.53042006,0.5281386,0.6511106,0.3724066,0.48260555,0.49291745
5172,1,0.44539344,0.5511588,0.53263175,0.47265235,0.34168363,0.6892736,0.48885223,0.486592,0.345615,0.6534129
5173,0,0.44769385,0.5493201,0.57700676,0.42614335,0.7649175,0.29985148,0.5171844,0.510878,0.5714498,0.41788766
5174,1,0.38591355,0.6115867,0.44620168,0.563553,0.37360018,0.645613,0.4758818,0.51852727,0.31669575,0.6941044
5175,1,0.39081696,0.60653776,0.4706914,0.537463,0.4747134,0.5678559,0.5851444,0.46282303,0.4718356,0.53161293
5176,1,0.45580554,0.5406261,0.502422,0.5041041,0.4903039,0.579693,0.5233707,0.48372087,0.45927167,0.5233904
5177,1,0.38453627,0.61272943,0.46930146,0.5391511,0.3324017,0.6964011,0.525948,0.48677948,0.37532166,0.61542726
5178,0,0.5102615,0.4848829,0.6143669,0.38668412,0.7999511,0.3083616,0.54950476,0.47059602,0.5595434,0.4324361
5179,1,0.41946772,0.57732224,0.4659078,0.5426433,0.24680468,0.7575028,0.50431025,0.51371545,0.30472296,0.67310613
5180,1,0.3840902,0.6134315,0.44506142,0.5648714,0.18224606,0.8332515,0.5740126,0.47125962,0.31215978,0.66150266
5181,0,0.38912508,0.6083184,0.44235298,0.56762767,0.5251217,0.487067,0.5281591,0.49899557,0.4892376,0.49832687
5182,0,0.512935,0.48250535,0.564202,0.43926552,0.75709045,0.30614564,0.5775855,0.45089924,0.7162297,0.2668783
5183,1,0.38724002,0.6101493,0.44607136,0.5636605,0.2603963,0.75299704,0.5156794,0.48822358,0.38541812,0.60934526
5184,0,0.56435376,0.43064576,0.6935955,0.30357552,0.8767236,0.20914516,0.5274204,0.44697925,0.47348574,0.5223948
5185,0,0.4466753,0.5499533,0.49164915,0.51554507,0.58821595,0.4155029,0.54904383,0.4537111,0.44065937,0.54328656
5186,0,0.40485108,0.59206474,0.59240913,0.4100315,0.58859736,0.51200163,0.5381232,0.5008248,0.48387033,0.49290505
5187,0,0.68452704,0.30936342,0.7162843,0.28050703,0.76023203,0.25935826,0.5257182,0.43779856,0.54617524,0.44834244
5188,1,0.3883387,0.6089829,0.44336426,0.56674826,0.283849,0.7388794,0.5144857,0.53544176,0.44716203,0.5340773
5189,0,0.4065647,0.5902831,0.46997052,0.5383699,0.56829077,0.4676278,0.54133743,0.45621812,0.44986078,0.5248798
5190,0,0.6009283,0.39397871,0.69798565,0.29894227,0.7460283,0.30271614,0.51355374,0.4709164,0.5904668,0.3943415
5191,0,0.64487994,0.34889984,0.5508747,0.45287055,0.8707038,0.18355215,0.5385296,0.4603789,0.72812665,0.25877625
5192,1,0.4186986,0.5780529,0.46971527,0.53859186,0.22819194,0.76185185,0.5327524,0.5305034,0.38850787,0.60928816
5193,0,0.5004506,0.49518597,0.5406004,0.4640363,0.49134517,0.51244944,0.5114247,0.4931445,0.43421382,0.56207377
5194,0,0.39542472,0.6019038,0.47482988,0.5331942,0.5931548,0.46158823,0.5959431,0.41638485,0.58670396,0.38299578
5195,1,0.4229425,0.5736978,0.48386854,0.52364135,0.25674683,0.7510649,0.5083551,0.50593764,0.34907007,0.63843954
5196,0,0.4284662,0.56813926,0.56527907,0.43834707,0.5794039,0.5141126,0.60263497,0.4166849,0.64416075,0.37316865
5197,1,0.4121418,0.5846212,0.4695497,0.53878707,0.2789815,0.7443641,0.52292204,0.47183752,0.32832038,0.6761222
5198,0,0.38507026,0.61248255,0.45600736,0.55333436,0.47116157,0.54444724,0.5581905,0.529949,0.44504133,0.54794186
5199,1,0.38954997,0.6076719,0.46812072,0.5403246,0.27327508,0.76513505,0.4728095,0.56452453,0.31155077,0.67316294
5200,0,0.50849664,0.48695087,0.5270607,0.47891414,0.81357473,0.22030532,0.6207347,0.3956817,0.5833684,0.40693134
5201,1,0.37120068,0.6265254,0.44124943,0.56878084,0.36543918,0.6551981,0.514535,0.5491229,0.42970812,0.5526148
5202,0,0.436993,0.5598234,0.46559474,0.54335105,0.8017657,0.24248987,0.6583548,0.37610087,0.71636844,0.2618732
5203,0,0.5134444,0.48216343,0.51747435,0.48813567,0.8871515,0.15226349,0.53671765,0.44848913,0.60091096,0.35447842
5204,1,0.37954718,0.6181615,0.45479816,0.55456495,0.4409872,0.58075285,0.6409763,0.38192645,0.5624971,0.42940366
5205,0,0.38738298,0.6099882,0.4435528,0.5664561,0.5301069,0.48824,0.5781505,0.45323637,0.4495899,0.5617929
5206,0,0.3875916,0.6098802,0.45687884,0.5521289,0.5059135,0.5376641,0.488351,0.51924527,0.32213223,0.6647346
5207,1,0.41855994,0.57827234,0.47152978,0.53676414,0.27048028,0.69319576,0.5948827,0.4753046,0.3806031,0.5998488
5208,1,0.39653537,0.6005217,0.4409092,0.5691771,0.18448868,0.8322585,0.4761142,0.514302,0.3306951,0.658998
5209,0,0.43368208,0.56282145,0.5804629,0.42216927,0.8360165,0.22556493,0.52238655,0.50659215,0.51281726,0.45642298
5210,0,0.4476024,0.5484873,0.5822929,0.42019916,0.7489772,0.29342294,0.5487765,0.517396,0.5551743,0.4372933
5211,0,0.45742846,0.53874326,0.49566415,0.51135993,0.5925954,0.4526073,0.505284,0.5428795,0.40752748,0.5629894
5212,1,0.37867504,0.6190523,0.46948245,0.5391921,0.3249172,0.6957557,0.53070176,0.479176,0.33079028,0.6550466
5213,0,0.41224143,0.5845563,0.49238142,0.514954,0.6583456,0.3489738,0.5001925,0.43498963,0.51105195,0.46588227
5214,1,0.45122704,0.54517347,0.45471513,0.55451566,0.6831877,0.3874958,0.5496905,0.44831103,0.3978234,0.5950233
5215,1,0.3885486,0.6088172,0.43725923,0.57277846,0.23304701,0.7816515,0.53822666,0.4702258,0.44677007,0.55543214
5216,0,0.49978048,0.49557313,0.5277256,0.47772184,0.60985154,0.42434093,0.5712807,0.4667648,0.5411898,0.43686992
5217,0,0.44032937,0.5563503,0.49874857,0.5081832,0.6162634,0.43786505,0.50087583,0.48474976,0.5516709,0.4585978
5218,1,0.46344325,0.5326844,0.5131751,0.4927477,0.4507596,0.6291057,0.66467214,0.37214348,0.23366058,0.7459633
5219,0,0.41158792,0.5852421,0.47089368,0.5374892,0.5655013,0.4984469,0.5259917,0.4517257,0.38151726,0.60102135
